YEAR,DOY,T2M,T2M_MAX,T2M_MIN,T2M_RANGE,PRECTOTCORR,RH2M,WS2M,WS2M_MAX,PS,QV2M,Country,Date,Month
2018,21,26.85,29.44,24.88,4.56,0.0,81.91,1.65,2.17,100.75,17.95,Nigeria,2018-01-21,1
2018,22,26.18,30.32,22.85,7.47,0.0,73.76,1.51,2.45,100.74,15.29,Nigeria,2018-01-22,1
2018,23,26.13,29.6,23.37,6.23,0.0,80.17,1.54,2.42,100.72,16.82,Nigeria,2018-01-23,1
2018,24,26.86,30.22,24.33,5.89,0.0,79.93,1.23,1.75,100.7,17.46,Nigeria,2018-01-24,1
2018,25,25.66,28.06,23.41,4.65,0.0,77.06,1.13,1.75,100.72,15.74,Nigeria,2018-01-25,1
2018,26,25.61,28.77,23.04,5.73,0.0,69.82,1.15,1.6806999999999999,100.7,14.22,Nigeria,2018-01-26,1
2018,27,26.02,29.79,22.68,7.11,0.0,73.65,1.29,2.12,100.64,15.3,Nigeria,2018-01-27,1
2018,28,26.35,29.77,23.75,6.02,0.0,82.84,1.72,2.58,100.63,17.55,Nigeria,2018-01-28,1
2018,29,27.03,30.74,24.08,6.66,0.0,82.84,1.41,2.37,100.68,18.25,Nigeria,2018-01-29,1
2018,30,27.23,30.96,24.32,6.64,0.0,82.28,1.36,2.05,100.66,18.32,Nigeria,2018-01-30,1
2018,31,26.93,30.32,24.44,5.88,0.0,77.8,1.42,2.34,100.54,17.1,Nigeria,2018-01-31,1
2018,32,26.26,30.85,22.83,8.02,0.0,80.16,1.49,2.21,100.54,16.89,Nigeria,2018-02-01,2
2018,33,27.03,30.7,24.0,6.7,0.0,84.73,1.89,2.64,100.57,18.68,Nigeria,2018-02-02,2
2018,34,27.54,30.98,24.95,6.03,0.0,83.12,1.47,2.11,100.57,18.91,Nigeria,2018-02-03,2
2018,35,27.48,31.54,24.76,6.78,0.0,84.31,1.88,2.37,100.49,19.12,Nigeria,2018-02-04,2
2018,36,27.91,31.67,25.15,6.52,0.4574248470388754,84.48,2.31,2.77,100.5,19.66,Nigeria,2018-02-05,2
2018,37,28.01,31.29,25.68,5.61,1.007957920399979,85.68,2.76,3.25,100.53,20.16,Nigeria,2018-02-06,2
2018,38,27.84,30.55,26.18,4.37,1.5173226235262949,87.5,2.44,3.12,100.5,20.44,Nigeria,2018-02-07,2
2018,39,27.59,29.74,26.19,3.55,1.6620303625532709,89.07,3.03,3.83,100.53,20.54,Nigeria,2018-02-08,2
2018,40,27.41,29.19,26.12,3.07,2.269028309465203,89.52,3.14,3.93,100.58,20.44,Nigeria,2018-02-09,2
2018,41,27.56,29.42,26.09,3.33,0.6259384308664953,87.86,2.54,3.18,100.48,20.26,Nigeria,2018-02-10,2
2018,42,27.91,30.49,26.12,4.37,0.31481073984003355,84.87,2.55,3.48,100.54,19.86,Nigeria,2018-02-11,2
2018,43,27.84,30.72,25.81,4.91,0.2546422183735807,83.6,1.49,2.46,100.64,19.41,Nigeria,2018-02-12,2
2018,44,27.64,30.32,25.81,4.51,0.4700036292457356,84.6,1.78,2.44,100.65,19.49,Nigeria,2018-02-13,2
2018,45,28.04,31.28,25.47,5.81,0.019802627296179712,79.61,1.97,3.37,100.64,18.73,Nigeria,2018-02-14,2
2018,46,27.34,29.43,26.04,3.39,0.6471032420585384,88.65,1.73,2.6,100.65,20.13,Nigeria,2018-02-15,2
2018,47,27.98,31.0,25.96,5.04,0.7371640659767197,84.23,2.4,3.03,100.64,19.76,Nigeria,2018-02-16,2
2018,48,28.08,30.87,26.0,4.87,1.0473189942805592,84.22,2.62,3.6,100.57,19.91,Nigeria,2018-02-17,2
2018,49,27.62,29.53,26.38,3.15,1.1052568313867783,84.95,2.74,3.3,100.6,19.6,Nigeria,2018-02-18,2
2018,50,27.56,29.81,25.94,3.87,0.5933268452777344,83.15,1.98,2.29,100.57,19.1,Nigeria,2018-02-19,2
2018,51,27.2,29.01,25.93,3.08,0.9820784724121582,85.34,2.13,2.44,100.53,19.24,Nigeria,2018-02-20,2
2018,52,27.2,29.32,25.42,3.9,0.5933268452777344,84.39,3.15,3.99,100.5,19.0,Nigeria,2018-02-21,2
2018,53,27.51,29.3,26.11,3.19,0.6097655716208943,85.48,2.93,3.68,100.48,19.62,Nigeria,2018-02-22,2
2018,54,27.3,29.2,25.96,3.24,0.7030975114131134,84.74,2.46,3.61,100.54,19.19,Nigeria,2018-02-23,2
2018,55,27.27,29.5,25.74,3.76,0.48858001481867097,77.41,1.85,2.75,100.71,17.38,Nigeria,2018-02-24,2
2018,56,26.96,29.69,24.52,5.17,1.7404661748405046,83.79,2.58,3.24,100.71,18.55,Nigeria,2018-02-25,2
2018,57,26.59,27.81,25.33,2.48,1.2499017362143359,87.0,2.9,3.72,100.73,18.91,Nigeria,2018-02-26,2
2018,58,26.35,28.35,24.37,3.98,0.6981347220709844,85.1,1.87,2.17,100.79,18.19,Nigeria,2018-02-27,2
2018,59,26.95,28.59,25.66,2.93,1.7561322915849038,86.82,2.31,2.76,100.82,19.23,Nigeria,2018-02-28,2
2018,60,26.9,28.43,25.77,2.66,1.415853163361435,87.24,2.66,3.1,100.85,19.27,Nigeria,2018-03-01,3
2018,61,27.19,29.23,25.61,3.62,0.8372475245337022,85.61,2.51,3.04,100.79,19.21,Nigeria,2018-03-02,3
2018,62,27.58,30.2,25.5,4.7,0.8960880245566356,84.97,2.59,3.01,100.69,19.5,Nigeria,2018-03-03,3
2018,63,27.37,30.08,25.46,4.62,1.169381359556317,85.22,2.61,3.03,100.7,19.32,Nigeria,2018-03-04,3
2018,64,27.08,29.29,25.51,3.78,1.0577902941478545,84.44,2.56,3.31,100.69,18.83,Nigeria,2018-03-05,3
2018,65,27.33,29.93,25.3,4.63,0.9516578757114464,83.11,2.51,3.12,100.69,18.8,Nigeria,2018-03-06,3
2018,66,27.74,30.53,25.55,4.98,0.7701082216960736,82.18,2.62,3.12,100.75,19.02,Nigeria,2018-03-07,3
2018,67,27.58,29.7,26.02,3.68,0.8628899551470398,83.05,2.83,3.43,100.8,19.08,Nigeria,2018-03-08,3
2018,68,27.57,29.32,26.27,3.05,1.1184149159642893,84.24,2.67,3.42,100.79,19.36,Nigeria,2018-03-09,3
2018,69,27.59,29.47,26.05,3.42,0.6981347220709844,84.39,2.81,3.58,100.77,19.42,Nigeria,2018-03-10,3
2018,70,27.78,29.84,26.14,3.7,1.3270750014599193,83.68,3.05,4.02,100.78,19.45,Nigeria,2018-03-11,3
2018,71,27.84,29.73,26.61,3.12,1.1786549963416462,84.38,2.58,3.13,100.83,19.7,Nigeria,2018-03-12,3
2018,72,27.54,29.21,26.26,2.95,1.0647107369924282,87.56,2.41,2.78,100.81,20.1,Nigeria,2018-03-13,3
2018,73,27.76,29.96,26.05,3.91,0.6471032420585384,84.11,2.45,2.86,100.72,19.51,Nigeria,2018-03-14,3
2018,74,27.68,29.45,26.32,3.13,0.3646431135879093,85.4,3.14,4.09,100.66,19.78,Nigeria,2018-03-15,3
2018,75,27.66,29.54,26.36,3.18,1.2809338454620642,86.99,3.02,3.79,100.6,20.14,Nigeria,2018-03-16,3
2018,76,27.34,29.04,26.03,3.01,1.3056264580524357,85.36,3.51,4.67,100.64,19.4,Nigeria,2018-03-17,3
2018,77,27.38,29.28,25.7,3.58,0.5766133643039938,84.42,2.92,3.84,100.61,19.23,Nigeria,2018-03-18,3
2018,78,27.19,28.71,26.0,2.71,0.6626879730752367,86.57,2.76,4.05,100.61,19.5,Nigeria,2018-03-19,3
2018,79,27.52,29.77,25.94,3.83,0.9242589015233319,85.34,2.74,3.32,100.65,19.56,Nigeria,2018-03-20,3
2018,80,27.14,28.58,25.97,2.61,1.0543120297715298,88.14,2.69,3.68,100.77,19.79,Nigeria,2018-03-21,3
2018,81,27.28,29.65,25.52,4.13,0.636576829071551,84.22,2.13,2.79,100.81,18.97,Nigeria,2018-03-22,3
2018,82,27.11,29.09,25.69,3.4,1.199964782928397,82.41,1.55,2.02,100.75,18.42,Nigeria,2018-03-23,3
2018,83,27.05,29.68,24.93,4.75,0.49469624183610705,83.56,1.3,1.6806999999999999,100.6,18.59,Nigeria,2018-03-24,3
2018,84,27.58,29.86,25.68,4.18,0.6418538861723948,81.88,1.47,2.09,100.62,18.81,Nigeria,2018-03-25,3
2018,85,27.72,29.88,26.2,3.68,0.8628899551470398,83.13,2.15,3.05,100.69,19.29,Nigeria,2018-03-26,3
2018,86,27.62,29.43,26.06,3.37,0.20701416938432615,84.55,2.33,2.89,100.73,19.5,Nigeria,2018-03-27,3
2018,87,27.61,29.3,26.37,2.93,0.4637340162321401,87.61,2.71,3.21,100.63,20.22,Nigeria,2018-03-28,3
2018,88,27.36,28.89,26.29,2.6,0.412109650826833,88.02,2.45,3.51,100.64,20.03,Nigeria,2018-03-29,3
2018,89,27.48,29.36,25.89,3.47,0.06765864847381481,86.24,1.56,2.0,100.62,19.74,Nigeria,2018-03-30,3
2018,90,27.86,29.96,26.18,3.78,0.13102826240640408,85.76,2.17,2.69,100.52,20.08,Nigeria,2018-03-31,3
2018,91,27.82,29.61,26.61,3.0,0.23111172096338664,85.19,2.61,3.17,100.48,19.94,Nigeria,2018-04-01,4
2018,92,27.96,29.45,26.83,2.62,0.3435897043900769,86.78,2.98,3.82,100.48,20.51,Nigeria,2018-04-02,4
2018,93,28.03,30.15,26.56,3.59,0.3001045924503381,84.31,2.87,3.43,100.48,19.96,Nigeria,2018-04-03,4
2018,94,27.81,29.79,26.36,3.43,0.5306282510621704,84.53,2.31,2.63,100.5,19.75,Nigeria,2018-04-04,4
2018,95,27.59,29.37,26.28,3.09,0.6780335427498971,86.09,2.35,2.85,100.48,19.88,Nigeria,2018-04-05,4
2018,96,27.23,28.76,26.03,2.73,2.0268315914075385,87.6,2.58,4.39,100.48,19.83,Nigeria,2018-04-06,4
2018,97,27.3,29.89,25.39,4.5,1.6956156086751528,86.82,2.27,3.33,100.54,19.64,Nigeria,2018-04-07,4
2018,98,26.99,28.7,25.82,2.88,2.063058062429312,87.66,2.27,3.09,100.67,19.51,Nigeria,2018-04-08,4
2018,99,27.12,29.47,25.59,3.88,2.359910159613315,84.46,2.95,3.54,100.72,18.88,Nigeria,2018-04-09,4
2018,100,26.18,27.59,25.04,2.55,1.1019400787607843,87.32,2.25,3.4,100.79,18.5,Nigeria,2018-04-10,4
2018,101,26.7,28.67,24.95,3.72,0.039220713153281295,85.31,1.94,2.35,100.68,18.64,Nigeria,2018-04-11,4
2018,102,27.58,29.95,25.65,4.3,0.11332868530700317,83.75,2.68,3.41,100.65,19.26,Nigeria,2018-04-12,4
2018,103,27.78,30.17,25.94,4.23,0.17395330712343804,84.14,2.82,3.79,100.75,19.57,Nigeria,2018-04-13,4
2018,104,27.67,29.74,26.04,3.7,0.17395330712343804,84.09,3.01,3.81,100.86,19.41,Nigeria,2018-04-14,4
2018,105,27.28,28.9,26.0,2.9,0.2468600779315258,86.09,2.47,3.03,100.91,19.43,Nigeria,2018-04-15,4
2018,106,27.4,29.15,25.79,3.36,1.0116009116784799,86.14,2.17,2.56,100.85,19.6,Nigeria,2018-04-16,4
2018,107,27.53,29.89,25.77,4.12,0.959350221334602,85.41,2.37,3.06,100.88,19.54,Nigeria,2018-04-17,4
2018,108,27.48,29.35,25.92,3.43,1.1568811967920856,88.52,2.44,3.24,100.89,20.23,Nigeria,2018-04-18,4
2018,109,27.56,29.2,26.3,2.9,1.3506671834767394,88.58,2.68,3.21,100.84,20.36,Nigeria,2018-04-19,4
2018,110,27.5,29.28,26.24,3.04,1.2029723039923526,85.29,2.77,4.24,100.8,19.52,Nigeria,2018-04-20,4
2018,111,27.39,29.6,25.78,3.82,0.1397619423751587,84.67,1.82,2.39,100.74,19.25,Nigeria,2018-04-21,4
2018,112,27.37,29.44,25.91,3.53,0.10436001532424277,84.36,2.12,2.49,100.76,19.13,Nigeria,2018-04-22,4
2018,113,27.43,29.21,25.93,3.28,0.10436001532424277,87.38,2.55,3.32,100.72,19.93,Nigeria,2018-04-23,4
2018,114,27.44,29.02,26.23,2.79,0.12221763272424921,87.8,2.62,3.14,100.76,20.04,Nigeria,2018-04-24,4
2018,115,27.19,28.82,25.89,2.93,0.19062035960864973,86.36,2.49,3.53,100.82,19.4,Nigeria,2018-04-25,4
2018,116,27.15,29.07,25.47,3.6,0.13102826240640408,85.31,1.77,2.48,100.77,19.13,Nigeria,2018-04-26,4
2018,117,27.65,30.07,25.6,4.47,0.2776317365982795,85.08,2.01,2.7,100.76,19.62,Nigeria,2018-04-27,4
2018,118,27.59,29.63,26.05,3.58,0.3074846997479606,85.02,1.96,2.44,100.77,19.55,Nigeria,2018-04-28,4
2018,119,27.49,29.16,26.33,2.83,0.2151113796169455,85.56,2.77,3.74,100.82,19.57,Nigeria,2018-04-29,4
2018,120,27.69,29.97,25.78,4.19,0.31481073984003355,84.01,2.16,2.82,100.77,19.42,Nigeria,2018-04-30,4
2018,121,27.71,29.66,26.07,3.59,1.3110318766193438,87.21,2.42,3.16,100.76,20.21,Nigeria,2018-05-01,5
2018,122,27.33,28.21,26.68,1.8307,2.574899688314705,89.89,2.44,2.68,100.75,20.42,Nigeria,2018-05-02,5
2018,123,27.41,29.12,26.28,2.84,1.423108334242607,88.31,2.69,3.3,100.71,20.15,Nigeria,2018-05-03,5
2018,124,27.71,30.02,25.88,4.14,0.4252677354043441,83.55,2.2,2.61,100.68,19.35,Nigeria,2018-05-04,5
2018,125,27.64,29.48,26.21,3.27,0.8109302162163288,84.98,2.42,3.11,100.77,19.61,Nigeria,2018-05-05,5
2018,126,27.34,29.0,26.21,2.79,1.5195132049061133,85.32,2.62,3.24,100.88,19.34,Nigeria,2018-05-06,5
2018,127,27.47,29.39,25.71,3.68,1.208960345836975,84.37,2.29,2.79,100.84,19.26,Nigeria,2018-05-07,5
2018,128,26.88,27.94,25.85,2.09,1.3987168811184478,85.6,2.49,3.31,100.74,18.92,Nigeria,2018-05-08,5
2018,129,27.19,29.12,25.51,3.61,1.8196988379172965,87.18,2.6,3.08,100.64,19.64,Nigeria,2018-05-09,5
2018,130,26.75,27.91,25.38,2.53,2.761274962339508,88.3,2.3,2.68,100.78,19.37,Nigeria,2018-05-10,5
2018,131,25.85,27.13,24.86,2.27,2.77757626375082,90.2,1.74,2.4,100.89,18.74,Nigeria,2018-05-11,5
2018,132,25.67,27.03,24.42,2.61,1.57069708411767,87.66,2.02,2.48,100.89,17.99,Nigeria,2018-05-12,5
2018,133,25.98,27.33,24.74,2.59,2.2925347571405443,87.42,2.26,2.78,100.85,18.3,Nigeria,2018-05-13,5
2018,134,26.85,29.01,24.9,4.11,1.766441661243765,84.63,2.14,2.42,100.83,18.64,Nigeria,2018-05-14,5
2018,135,26.97,28.55,25.7,2.85,1.6639260977181702,87.72,2.0,2.51,100.82,19.49,Nigeria,2018-05-15,5
2018,136,27.02,28.95,25.49,3.46,1.918392120161421,87.8,2.17,2.58,100.77,19.56,Nigeria,2018-05-16,5
2018,137,26.78,28.08,25.8,2.28,1.8779371654691073,89.43,2.21,3.17,100.77,19.67,Nigeria,2018-05-17,5
2018,138,26.5,27.88,25.37,2.51,0.9932517730102833,87.32,1.32,1.89,100.78,18.87,Nigeria,2018-05-18,5
2018,139,27.11,29.72,24.99,4.73,0.4637340162321401,85.44,2.26,2.97,100.79,19.08,Nigeria,2018-05-19,5
2018,140,26.97,28.73,25.39,3.34,1.3962446919730587,88.75,2.91,3.33,100.72,19.72,Nigeria,2018-05-20,5
2018,141,26.8,27.95,25.81,2.14,2.211565694606877,89.65,2.77,3.71,100.74,19.73,Nigeria,2018-05-21,5
2018,142,26.88,28.49,25.54,2.95,3.525913365832041,89.05,2.08,3.14,100.82,19.68,Nigeria,2018-05-22,5
2018,143,27.14,29.42,25.17,4.25,0.7275486072772778,85.88,1.73,2.11,100.87,19.21,Nigeria,2018-05-23,5
2018,144,27.15,28.63,25.92,2.71,1.7833912195575383,89.2,2.57,3.06,100.82,20.03,Nigeria,2018-05-24,5
2018,145,26.88,28.08,25.94,2.14,2.511223958105374,91.67,2.75,4.44,100.74,20.29,Nigeria,2018-05-25,5
2018,146,26.29,27.67,25.15,2.52,2.048982334195127,88.16,2.0,2.22,100.82,18.8,Nigeria,2018-05-26,5
2018,147,26.26,27.59,25.18,2.41,1.8594181177018698,88.42,2.37,2.8,100.94,18.8,Nigeria,2018-05-27,5
2018,148,26.96,29.13,25.25,3.88,1.0681530811834012,85.7,2.78,3.3,100.92,18.96,Nigeria,2018-05-28,5
2018,149,26.89,28.45,25.86,2.59,1.1755733298042381,88.24,2.56,3.22,100.93,19.49,Nigeria,2018-05-29,5
2018,150,26.54,28.04,25.42,2.62,1.220829921392359,87.7,2.22,2.7,100.91,18.97,Nigeria,2018-05-30,5
2018,151,27.07,29.11,25.43,3.68,0.5306282510621704,84.99,2.34,2.88,100.89,18.94,Nigeria,2018-05-31,5
2018,152,27.39,29.6,25.6,4.0,0.6780335427498971,85.5,2.45,3.06,100.87,19.42,Nigeria,2018-06-01,6
2018,153,26.86,28.45,25.78,2.67,1.463255402256019,88.49,2.16,2.74,100.94,19.5,Nigeria,2018-06-02,6
2018,154,26.86,29.45,25.25,4.2,1.2296405510745139,83.97,1.77,2.24,101.01,18.41,Nigeria,2018-06-03,6
2018,155,26.77,28.11,25.72,2.39,1.3270750014599193,87.66,2.5,2.96,100.95,19.22,Nigeria,2018-06-04,6
2018,156,27.05,28.92,25.78,3.14,0.6205764877251099,85.27,2.06,2.75,100.85,18.99,Nigeria,2018-06-05,6
2018,157,26.86,28.63,25.52,3.11,1.0043016091968684,87.75,1.86,2.38,100.89,19.34,Nigeria,2018-06-06,6
2018,158,27.04,29.06,25.3,3.76,1.0402767116551463,86.72,2.25,2.95,101.0,19.28,Nigeria,2018-06-07,6
2018,159,27.02,28.63,25.85,2.78,1.0818051703517284,86.05,2.33,2.95,100.93,19.14,Nigeria,2018-06-08,6
2018,160,26.64,27.81,25.79,2.02,2.72785282839839,89.88,3.25,4.61,100.93,19.59,Nigeria,2018-06-09,6
2018,161,26.0,27.51,24.7,2.81,2.906354462402774,88.39,2.33,3.54,101.0,18.51,Nigeria,2018-06-10,6
2018,162,26.51,29.05,24.41,4.64,2.089391872533004,84.18,1.36,2.09,101.02,18.11,Nigeria,2018-06-11,6
2018,163,27.03,29.17,25.27,3.9,1.9530276168241774,86.97,2.13,2.52,101.02,19.32,Nigeria,2018-06-12,6
2018,164,27.05,28.73,25.6,3.13,1.969905654611529,88.41,2.5,3.13,100.99,19.69,Nigeria,2018-06-13,6
2018,165,27.18,28.99,25.98,3.01,1.851599469584072,87.33,2.2,2.63,100.99,19.59,Nigeria,2018-06-14,6
2018,166,26.76,28.45,25.6,2.85,0.5007752879124893,89.14,2.55,3.08,100.96,19.52,Nigeria,2018-06-15,6
2018,167,26.34,27.92,25.3,2.62,0.7701082216960736,87.05,2.14,2.61,101.0,18.57,Nigeria,2018-06-16,6
2018,168,26.44,27.69,25.2,2.49,0.43178241642553783,87.86,2.93,3.89,101.03,18.87,Nigeria,2018-06-17,6
2018,169,26.16,27.43,24.83,2.6,1.3506671834767394,87.75,3.4,4.67,101.07,18.53,Nigeria,2018-06-18,6
2018,170,25.87,27.43,24.35,3.08,0.4762341789963716,85.7,3.03,3.84,101.08,17.76,Nigeria,2018-06-19,6
2018,171,25.59,26.82,24.56,2.26,3.3028492586443794,89.66,3.32,4.31,101.11,18.3,Nigeria,2018-06-20,6
2018,172,24.8,26.03,23.94,1.8307,3.283914221047423,91.45,3.14,3.9,101.16,17.8,Nigeria,2018-06-21,6
2018,173,25.24,27.19,23.81,3.38,2.151762203259462,88.09,2.59,3.23,101.15,17.56,Nigeria,2018-06-22,6
2018,174,25.35,27.27,23.89,3.38,2.8684669225081145,88.37,2.88,3.96,101.07,17.76,Nigeria,2018-06-23,6
2018,175,25.5,27.58,24.13,3.45,3.134189016701007,85.0,2.38,3.38,100.97,17.24,Nigeria,2018-06-24,6
2018,176,25.81,28.45,23.53,4.92,0.048790164169432,83.3,1.78,2.22,100.92,17.17,Nigeria,2018-06-25,6
2018,177,25.65,27.91,23.97,3.94,0.6729444732424258,86.9,2.3,2.83,100.85,17.82,Nigeria,2018-06-26,6
2018,178,25.95,28.19,24.4,3.79,0.4762341789963716,86.97,2.84,3.62,100.89,18.12,Nigeria,2018-06-27,6
2018,179,25.2,26.78,24.16,2.62,1.900613874140137,89.89,2.82,3.67,100.97,17.94,Nigeria,2018-06-28,6
2018,180,25.3,27.36,23.67,3.69,1.927164106234258,86.76,2.63,3.16,100.88,17.42,Nigeria,2018-06-29,6
2018,181,25.38,27.38,24.04,3.34,1.597365331199831,88.65,3.39,4.32,100.78,17.91,Nigeria,2018-06-30,6
2018,182,24.77,26.03,23.95,1.96,2.2438960966453663,90.17,2.46,3.02,100.87,17.56,Nigeria,2018-07-01,7
2018,183,25.37,27.81,23.61,4.2,2.1210632163706555,88.43,2.43,2.78,100.87,17.8,Nigeria,2018-07-02,7
2018,184,25.14,26.58,24.07,2.51,2.3243465847755584,90.79,2.43,3.08,100.85,18.08,Nigeria,2018-07-03,7
2018,185,25.32,27.01,24.14,2.87,1.8082887711792655,90.35,2.35,2.88,100.92,18.17,Nigeria,2018-07-04,7
2018,186,25.31,27.3,24.13,3.17,2.876948737564024,90.93,2.14,2.46,101.01,18.25,Nigeria,2018-07-05,7
2018,187,25.63,28.18,23.83,4.35,1.8468787684491346,89.1,1.88,2.29,101.0,18.19,Nigeria,2018-07-06,7
2018,188,25.05,26.49,23.9,2.59,2.63834278867739,92.1979,1.8,2.4,101.04,18.24,Nigeria,2018-07-07,7
2018,189,25.59,28.22,23.7,4.52,1.33500106673234,89.39,1.75,2.4,101.03,18.21,Nigeria,2018-07-08,7
2018,190,25.79,28.0,24.23,3.77,1.4539530095937052,89.03,2.05,2.4,101.08,18.34,Nigeria,2018-07-09,7
2018,191,25.59,27.91,24.04,3.87,1.7316555451583497,89.67,1.85,2.23,101.09,18.26,Nigeria,2018-07-10,7
2018,192,25.83,28.13,24.09,4.04,1.9213246735826988,88.81,2.24,2.79,101.11,18.33,Nigeria,2018-07-11,7
2018,193,25.64,27.64,24.34,3.3,2.827905162910489,89.38,2.67,3.22,101.12,18.27,Nigeria,2018-07-12,7
2018,194,25.34,27.27,24.07,3.2,2.4150205223238337,90.57,2.94,3.6,101.06,18.2,Nigeria,2018-07-13,7
2018,195,25.53,27.64,23.98,3.66,2.0769384114617173,89.3,2.75,3.34,101.01,18.14,Nigeria,2018-07-14,7
2018,196,25.52,27.64,24.18,3.46,2.3194422100604686,89.6,3.31,4.46,101.0,18.2,Nigeria,2018-07-15,7
2018,197,25.63,28.06,24.03,4.03,2.038619547159581,88.68,2.83,3.55,101.08,18.11,Nigeria,2018-07-16,7
2018,198,25.46,27.57,24.2,3.37,2.151762203259462,89.35,2.86,3.89,101.07,18.07,Nigeria,2018-07-17,7
2018,199,25.27,26.89,24.1,2.79,1.918392120161421,89.91,2.74,3.55,101.1,17.99,Nigeria,2018-07-18,7
2018,200,25.63,28.08,24.12,3.96,3.0096351787229825,89.26,2.65,3.06,101.01,18.23,Nigeria,2018-07-19,7
2018,201,24.97,26.11,24.4,1.8307,2.0992441689760155,92.1979,3.23,3.82,100.91,18.37,Nigeria,2018-07-20,7
2018,202,25.05,26.74,24.15,2.59,2.3085671646715933,92.02,2.78,3.68,100.94,18.2,Nigeria,2018-07-21,7
2018,203,25.65,28.27,23.69,4.58,1.3190856114264407,88.57,2.08,2.49,100.97,18.11,Nigeria,2018-07-22,7
2018,204,25.75,28.43,23.83,4.6,1.3056264580524357,89.28,2.63,3.7,100.96,18.39,Nigeria,2018-07-23,7
2018,205,25.48,27.16,24.43,2.73,1.9459101490553132,91.2,3.12,4.24,100.99,18.5,Nigeria,2018-07-24,7
2018,206,25.18,26.5,24.21,2.29,2.1294214739848565,91.41,3.28,4.33,101.04,18.22,Nigeria,2018-07-25,7
2018,207,25.41,27.9,23.59,4.31,1.918392120161421,88.65,2.82,3.5,101.19,17.83,Nigeria,2018-07-26,7
2018,208,25.78,28.68,23.65,5.03,1.2412685890696329,87.38,2.09,2.7,101.18,17.94,Nigeria,2018-07-27,7
2018,209,25.59,28.03,24.11,3.92,2.244955980157409,89.74,3.05,3.58,101.11,18.28,Nigeria,2018-07-28,7
2018,210,24.96,26.38,24.23,2.15,2.0744289998562917,89.78,3.5692999999999984,4.67,101.1,17.65,Nigeria,2018-07-29,7
2018,211,25.07,27.61,23.28,4.33,1.6563214983329508,83.92,3.01,4.11,101.13,16.54,Nigeria,2018-07-30,7
2018,212,24.88,27.5,22.98,4.52,1.5173226235262949,85.43,3.03,3.76,101.13,16.64,Nigeria,2018-07-31,7
2018,213,25.09,27.54,23.42,4.12,2.0794415416798357,86.76,2.86,3.33,100.99,17.16,Nigeria,2018-08-01,8
2018,214,25.08,27.34,23.71,3.63,2.3174737054877963,85.61,2.81,3.58,101.01,16.92,Nigeria,2018-08-02,8
2018,215,25.13,27.47,23.66,3.81,1.6253112615903906,85.0,2.91,4.03,101.06,16.83,Nigeria,2018-08-03,8
2018,216,25.11,27.73,23.4,4.33,0.07696104113612832,82.37,2.87,4.0,101.16,16.27,Nigeria,2018-08-04,8
2018,217,24.87,27.06,23.23,3.83,0.12221763272424921,81.24,2.9,3.8,101.14,15.81,Nigeria,2018-08-05,8
2018,218,25.03,27.5,23.28,4.22,0.11332868530700317,82.91,3.31,3.91,101.12,16.31,Nigeria,2018-08-06,8
2018,219,25.22,27.67,23.63,4.04,0.19062035960864973,83.71,3.12,4.13,101.1,16.65,Nigeria,2018-08-07,8
2018,220,25.54,28.35,23.16,5.19,0.07696104113612832,84.32,2.73,3.26,101.09,17.05,Nigeria,2018-08-08,8
2018,221,25.28,27.78,23.8,3.98,2.0781907597781832,86.99,3.36,4.05,101.1,17.38,Nigeria,2018-08-09,8
2018,222,25.0,26.85,23.89,2.96,2.4336133554004498,89.48,3.38,4.4,101.11,17.61,Nigeria,2018-08-10,8
2018,223,25.27,27.74,23.62,4.12,0.9783261227936076,87.14,2.75,3.49,101.1,17.39,Nigeria,2018-08-11,8
2018,224,25.27,27.65,23.56,4.09,1.4724720573609429,88.26,3.0,3.78,101.05,17.63,Nigeria,2018-08-12,8
2018,225,24.63,26.37,23.45,2.92,2.6993457604720636,90.79,3.23,4.67,101.04,17.49,Nigeria,2018-08-13,8
2018,226,25.08,27.83,23.23,4.6,0.5187937934151675,87.75,2.67,3.45,101.07,17.31,Nigeria,2018-08-14,8
2018,227,25.31,28.08,23.34,4.74,0.3784364357202451,87.44,2.65,3.44,101.13,17.47,Nigeria,2018-08-15,8
2018,228,25.26,27.97,23.39,4.58,0.4700036292457356,88.32,2.96,3.87,101.17,17.6,Nigeria,2018-08-16,8
2018,229,24.93,26.47,24.0,2.47,1.969905654611529,91.56,2.78,3.59,101.09,17.96,Nigeria,2018-08-17,8
2018,230,25.19,27.29,23.89,3.4,1.1908875647772805,90.12,2.87,4.1,100.93,17.96,Nigeria,2018-08-18,8
2018,231,25.18,27.2,23.8,3.4,1.7083778602890038,90.44,2.63,3.45,101.08,17.99,Nigeria,2018-08-19,8
2018,232,24.67,26.03,23.76,2.15,2.9616582932202395,92.1979,2.99,3.89,101.07,18.02,Nigeria,2018-08-20,8
2018,233,24.68,26.07,23.52,2.55,2.5982353350950036,92.1979,3.45,4.67,100.96,17.99,Nigeria,2018-08-21,8
2018,234,24.87,26.79,23.87,2.92,2.225704048658088,90.87,3.5,4.65,101.03,17.75,Nigeria,2018-08-22,8
2018,235,25.04,27.21,23.71,3.5,2.503891949699081,88.95,2.98,3.83,101.02,17.53,Nigeria,2018-08-23,8
